"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q16591","","","إدارة دورازنو","দোরাজনো বিভাগ","Departamento Durazno","Durazno Department","Departamento de Durazno","Durazno","Γεωγραφικό Διαμέρισμα Ντουράζνο","ड्युराज़्नो विभाग","Durazno megye","Departemen Durazno","dipartimento di Durazno","ドゥラスノ県","두라스노 주","Durazno","Durazno","Durazno","Дурасно","Durazno","Durazno Departmanı","Durazno","杜拉斯诺省"
"Q16593","","","إدارة فلوريدا","ফ্লোরিডা বিভাগ","Departamento Florida","Florida Department","Departamento de Florida","Florida","Φλόριντα","फ्लोरिडा विभाग","Florida megye","Departemen Florida","dipartimento di Florida","フロリダ県","플로리다 주","Florida","Florida","Florida","Флорида","Florida","Florida Departmanı","Florida","佛罗里达省"
"Q16595","","","إدارة سالتو","সালতো বিভাগ","Departamento Salto","Salto Department","Departamento de Salto","Salto","Γεωγραφικό Διαμέρισμα Σάλτο","साल्टो विभाग","Salto megye","Departemen Salto","dipartimento di Salto","サルト県","살토 주","Salto","Salto","Salto","Сальто","Salto","Salto Departmanı","Salto","萨尔托省"
"Q16596","","","إدارة ريو نيغرو","রিও নেগ্রো বিভাগ","Departamento Río Negro","Río Negro Department","Río Negro","Río Negro","Ρίο Νέγκρο","रिओ निग्रो विभाग","Río Negro megye","Departemen Río Negro","dipartimento di Río Negro","リオ・ネグロ県","리오네그로 주","Río Negro","Río Negro","Río Negro","Рио-Негро","Río Negro","Río Negro Departmanı","Río Negro","内格罗河省"
"Q1335","","1319108","مونتفيدو","মোন্তেবিদেও","Montevideo","Montevideo","Montevideo","Montevideo","Μοντεβιδέο","मोण्टेवीडियो","Montevideo","Montevideo","Montevideo","モンテビデオ","몬테비데오","Montevideo","Montevideo","Montevidéu","Монтевидео","Montevideo","Montevideo","Montevideo","蒙得维的亚"
"Q16603","","","إدارة أرتيغاس","আর্টিগাস বিভাগ","Departamento Artigas","Artigas Department","Departamento de Artigas","Artigas","Αρτίγκας","आर्टिगास विभाग","Artigas megye","Departemen Artigas","dipartimento di Artigas","アルティガス県","아르티가스 주","Artigas","Artigas","Artigas","Артигас","Artigas","Artigas Departmanı","Artigas","阿蒂加斯省"
"Q1854","","10380000","هو تشي منه","হো চি মিন সিটি","Ho-Chi-Minh-Stadt","Ho Chi Minh City","Ciudad Ho Chi Minh","Hô-Chi-Minh-Ville","Χο Τσι Μινχ","हो ची मिन्ह शहर","Ho Si Minh-város","Kota Hồ Chí Minh","Ho Chi Minh","ホーチミン市","호찌민 시","Ho Chi Minhstad","Ho Chi Minh","Cidade de Ho Chi Minh","Хошимин","Ho Chi Minh-staden","Ho Chi Minh Kenti","Thành phố Hồ Chí Minh","胡志明市"
"Q16609","","","إدارة ريفيرا","রিভার বিভাগ","Departamento Rivera","Rivera Department","Departamento de Rivera","Rivera","Ριβέρα","रिवेरा विभाग","Rivera megye","Departemen Rivera","dipartimento di Rivera","リベラ県","리베라 주","Rivera","Rivera","Rivera","Ривера","Rivera","Rivera Departmanı","Rivera","里韦拉省"
"Q16610","","","إدارة ترينتا ذا تريس","ট্রেইন্তাই ট্রেস বিভাগ","Departamento Treinta y Tres","Treinta y Tres Department","Departamento de Treinta y Tres","Treinta y Tres","Τρεϊντά ι Τρες","त्रिएन्ता वाई त्रेस विभाग","Treinta y Tres megye","Departemen Treinta y Tres","dipartimento di Treinta y Tres","トレインタ・イ・トレス県","트레인타이트레스 주","Treinta y Tres","Treinta y Tres","Treinta y Tres","Трейнта-и-Трес","Treinta y Tres","Treinta y Tres","Treinta y Tres","三十三人省"
"Q19660","","1883425","بوخارست","বুখারেস্ট","Bukarest","Bucharest","Bucarest","Bucarest","Βουκουρέστι","बुखारेस्ट","Bukarest","Bukares","Bucarest","ブカレスト","부쿠레슈티","Boekarest","Bukareszt","Bucareste","Бухарест","Bukarest","Bükreș","Bucharest","布加勒斯特"
"Q33272","","","مقاطعة سك ترانج","সখ তাং","Sóc Trăng","Sóc Trăng","Sóc Trăng","Province de Sóc Trăng","Σοκ Τρανγκ","सोक ट्रांग","","Provinsi Soc Trang","provincia di Soc Trang","ソクチャン省","속짱 성","Sóc Trăng","Prowincja Sóc Trăng","Soc Trang","Шокчанг","Soc Trang","Soc Trang","Sóc Trăng","朔莊省"
"Q1974","","4841078","كولومبيا البريطانية","ব্রিটিশ কলাম্বিয়া","British Columbia","British Columbia","Columbia Británica","Colombie-Britannique","Βρετανική Κολομβία","ब्रिटिश कोलम्बिया","Brit Columbia","British Columbia","Columbia Britannica","ブリティッシュコロンビア州","브리티시컬럼비아 주","Brits-Columbia","Kolumbia Brytyjska","Colúmbia Britânica","Британская Колумбия","British Columbia","Britanya Kolumbiyası","British Columbia","不列颠哥伦比亚"
"Q33366","","","محافظة بن تشي","বেন ত্রে","Bến Tre","Ben Tre","Bến Tre","Province de Bến Tre","Μπεν Τρε","बैन ट्रे","","Provinsi Ben Tre","provincia di Ben Tre","ベンチェ省","벤째 성","Bến Tre","Prowincja Bến Tre","Ben Tre","Бенче","Ben Tre","Ben Tre","Bến Tre","檳椥省"
"Q36869","","","مقاطعة بنه ثوان","হাবিহ্ন থুয়ান","Bình Thuận","Binh Thuan","Bình Thuận","Bình Thuận","Μπινχ Θουάν","बिन्ह थुआन","","Provinsi Binh Thuan","provincia di Binh Thuan","ビントゥアン省","빈투언 성","Bình Thuận","Prowincja Bình Thuận","Binh Thuan","Биньтхуан","Binh Thuan","Binh Thuan","Bình Thuận","平順省"
"Q2023","","38243","نونافوت","নুনাভুত","Nunavut","Nunavut","Nunavut","Nunavut","Νούναβουτ","नुनावुत","Nunavut","Nunavut","Nunavut","ヌナブト準州","누나부트 준주","Nunavut","Nunavut","Nunavut","Нунавут","Nunavut","Nunavut","Nunavut","努納武特"
"Q2772","","5131882","سومطرة الغربية","পশ্চিম সুমাত্রা","Sumatera Barat","West Sumatra","Sumatra Occidental","Sumatra occidental","Δυτική Σουμάτρα","पश्चिम सुमात्रा","","Sumatera Barat","Sumatra Occidentale","西スマトラ州","수마트라바랏 주","West-Sumatra","Sumatra Zachodnia","Sumatra Ocidental","Западная Суматра","Sumatera Barat","Batı Sumatra","Tây Sumatera","西苏门答腊省"
"Q2175","","6344402","رياو","রিয়াউ প্রদেশ","Riau","Riau Province","Riau","Riau","Ριάου","रियाउ","","Riau","Riau","リアウ州","리아우 주","Riau","Riau","Riau","Риау","Riau","Riau","Riau","廖內省"
"Q36874","","","مقاطعة با ريا فونج تاو","বা রিয়া ভুং তাও","Bà Rịa-Vũng Tàu","Ba Ria-Vung Tau","Bà Rịa-Vũng Tàu","Province de Bà Rịa-Vũng Tàu","Μπα Ρία-Βούνγκ Τάου","बा रिया-वुंग तौ","","Provinsi Bà Rịa–Vũng Tàu","provincia di Ba Ria-Vung Tau","バリア＝ブンタウ省","바리어붕따우 성","Bà Rịa-Vũng Tàu","Prowincja Bà Rịa-Vũng Tàu","Ba Ria-Vung Tau","Бариа-Вунгтау","Ba Ria-Vung Tau","Bà Rịa-Vũng Tàu","Bà Rịa - Vũng Tàu","巴地頭頓省"
"Q38088","","","بارايبا","পারায়বা","Paraíba","Paraíba","Paraíba","Paraïba","Παραΐμπα","परेबा","Paraíba","Paraíba","Paraíba","パライバ州","파라이바 주","Paraíba","Paraíba","Paraíba","Параиба","Paraíba","Paraíba","Paraíba","帕拉伊巴"
"Q2933","","524190","أسونسيون","আসুনসিওন","Asunción","Asunción","Asunción","Asunción","Ασουνσιόν","असुन्सियोन","Asunción","Asunción","Asunción","アスンシオン","아순시온","Asunción","Asunción","Assunção","Асунсьон","Asunción","Asunción","Asunción","亞松森"
"Q39178","","37074","بورت أوف سبين","পোর্ট অব স্পেন","Port of Spain","Port of Spain","Puerto España","Port-d'Espagne","Πορτ-οφ-Σπέιν","पोर्ट ऑफ स्पेन","Port of Spain","Port of Spain","Port of Spain","ポートオブスペイン","포트오브스페인","Port of Spain","Port of Spain","Port of Spain","Порт-оф-Спейн","Port of Spain","Port of Spain","Port of Spain","西班牙港"
"Q39109","","20869101","ميناس جرايس","মিনাস জেরাইস","Minas Gerais","Minas Gerais","Minas Gerais","Minas Gerais","Μίνας Ζεράις","मिनास जेरायज़","Minas Gerais","Minas Gerais","Minas Gerais","ミナスジェライス州","미나스제라이스 주","Minas Gerais","Minas Gerais","Minas Gerais","Минас-Жерайс","Minas Gerais","Minas Gerais","Minas Gerais","米纳斯吉拉斯"
"Q3741","","3542078","يوجياكرتا","ইয়গাকারাতা-র বিশেষ অঞ্চল","Yogyakarta","Special Region of Yogyakarta","Yogyakarta","Territoire spécial de Yogyakarta","Γιογκιακάρτα","योग्यकर्ता","Yogyakarta","Yogyakarta","Yogyakarta","ジョグジャカルタ特別州","욕야카르타","Jogjakarta","Yogyakarta","Yogyakarta","Джокьякарта","Yogyakarta","Yogyakarta Özel Bölgesi","Yogyakarta","日惹特区"
"Q5068","","","سولاوسي الشمالية","উত্তর সুলাবেসি প্রদেশ","Sulawesi Utara","North Sulawesi Province","Célebes Septentrional","Sulawesi du Nord","Βόρειο Σουλαβέσι","उत्तर सुलावेसी","","Sulawesi Utara","Sulawesi Settentrionale","北スラウェシ州","술라웨시우타라 주","Noord-Celebes","Celebes Północny","Celebes do Norte","Северный Сулавеси","Sulawesi Utara","Kuzey Sulawesi","Bắc Sulawesi","北苏拉威西省"
"Q39517","","8272724","بارا","প্যাারা","Pará","Pará","Pará","Pará","Παρά","पारा","Pará","Pará","Pará","パラー州","파라 주","Pará","Pará","Pará","Пара","Pará","Pará","Pará","帕拉"
"Q5093","","","مالوكو","মালাকু প্রদেশ","Maluku","Maluku Province","Molucas","Moluques","Μαλούκου","मालुकू","","Maluku","Provincia di Maluku","マルク州","말루쿠 주","Maluku","Moluki","Molucas","Малуку","Moluckerna","Maluku","Maluku","马鲁古省"
"Q40040","","4063614","الأمازون","আমাজোনাস","Amazonas","Amazonas","Estado de Amazonas","Amazonas","Αμαζόνας","आमेज़ोनास","Amazonas","Amazonas","Amazonas","アマゾナス州","아마조나스 주","Amazonas","Amazonas","Amazonas","Амазонас","Amazonas","Amazonas","Amazonas","亚马孙州"
"Q40030","","10167800","ريو غراندي دو سول","রিও গ্রান্ডে দু সোল","Rio Grande do Sul","Rio Grande do Sul","Río Grande del Sur","Rio Grande do Sul","Ρίο Γκράντε ντο Σουλ","रियो ग्रांडे दो सुल","Río Grande del Sur","Rio Grande do Sul","Rio Grande do Sul","リオグランデ・ド・スル州","히우그란지두술 주","Rio Grande do Sul","Rio Grande do Sul","Rio Grande do Sul","Риу-Гранди-ду-Сул","Rio Grande do Sul","Rio Grande do Sul","Rio Grande do Sul","南里奥格兰德州"
"Q11917","","","كانتون جنيف","","Kanton Genf","Canton of Geneva","Cantón de Ginebra","canton de Genève","","जनीवा कैन्टन","Genf kanton","Kanton Jenewa","Canton Ginevra","ジュネーヴ州","제네바 주","Genève","Genewa","Genebra","Женева","Genève","Cenevre","Genève","日內瓦州"
"Q5094","","","مالوكو الشمالية","উত্তর মালুকা প্রদেশ","Nordmolukken","North Maluku Province","Molucas Septentrional","Moluques du Nord","Βόρειο Μαλούκου","उत्तर मालुकू","","Maluku Utara","Maluku Settentrionale","北マルク州","말루쿠우타라 주","Noord-Molukken","Moluki Północne","Molucas do Norte","Северное Малуку","Maluku Utara","Kuzey Maluku","Bắc Maluku","北马鲁古省"
